KriptoData,"‘’MicroStrategy olarak #Bitcoin'lerimizin hiçbirini satmadık, yedek nakit bulunduğunda da daha fazla satın alıyoruz… https://t.co/kIiGn1Irns",Sat May 28 16:05:36 +0000 2022
KriptoData,"#Bitcoin'in sınırlı bir arzı var. %90'ından fazlası dolaşımda ve artan talep ve sabit arzı ile, fiyatlar geçen yıl… https://t.co/9Q1L7sUShg",Fri May 27 21:37:22 +0000 2022
KriptoData,"Son zamanlarda olanlar, tüm kripto para birimlerinin aynı olmadığını gösteriyor. Bazıları; çok yeni, çok riskli ve… https://t.co/9TNVn80hOr",Fri May 27 21:37:21 +0000 2022
KriptoData,"‘’Kesinlikle düzenlemelere ihtiyacımız olduğunu düşünüyorum, gelişmiş ekonomilerde bile daha fazla veriye ihtiyacım… https://t.co/0GSqNBsMm0",Fri May 27 21:37:21 +0000 2022
KriptoData,"#Binance, İtalya'da Dijital Varlık Hizmet Sağlayıcısı onayı aldığını duyurdu. https://t.co/1jMJ2PNyRV",Fri May 27 20:11:25 +0000 2022
KriptoData,"T.C. Cumhurbaşkanlığı Dijital Dönüşüm Ofisi, ❝Kriptolojiye Genel Bakış❞ serisinde, #blokzincir'in en önemli bileşen… https://t.co/TmP0XZYpu9",Fri May 27 19:20:52 +0000 2022
KriptoData,"‘’Tesla ürünleri #Doge ile satın alınabilir, yakında SpaceX ürünleride satın alınabilecek.’’

— Elon Musk | Tesla C… https://t.co/DWpiUDVCdh",Fri May 27 15:29:43 +0000 2022
KriptoData,‘’Ne yapıldığını görecekler. #Bitcoin toplumlarında çok kök salmış olacak ve #Btc ekonomilerinin önemli bir bileşen… https://t.co/gYKFOChtrn,Fri May 27 15:22:54 +0000 2022
KriptoData,"“#Bitcoin El Salvador'a refah getirebilirse, o zaman 10 yıl sonra başka bir hükümetin yasayı yürürlükten kaldırması… https://t.co/Xvk14UzsZ3",Fri May 27 15:22:52 +0000 2022
KriptoData,‘’Enflasyon hala çok yüksek durumda. Son enflasyon verileri ilerleme olduğunu gösteriyor. FED’in görevini yapması i… https://t.co/Wjl2lDp0e6,Fri May 27 14:29:37 +0000 2022
KriptoData,"“Başarılı bir #Metaverse deposu çok fazla veri gerektirir. Bu nedenle metaverse projeleri, devasa ölçek, veri kapas… https://t.co/oH7lA4qvqW",Fri May 27 14:17:10 +0000 2022
KriptoData,"“Umarım Meta, ortamı oluşturdukları ancak kimliğinizi ve verilerinizi kendi sunucularında gizli bir şekilde saklama… https://t.co/7eCv1toBEU",Fri May 27 14:17:10 +0000 2022
KriptoData,"BSV Blockchain Derneği Kurucu Başkanı Jimmy Nguyen, Meta’nın oluşturacağı #Metaverse ortamı hakkında açıklamalarda… https://t.co/7IrkBnhc1b",Fri May 27 14:17:07 +0000 2022
kriptoreal1,"Dostlarım selamlar.
Nasıl geçiyor gününüz?
Keyfiniz yerinde mi?
Gelin sohbet edelim. ❤️
#Bitcoin",Sun May 29 12:49:08 +0000 2022
kriptoreal1,RT @Cannrunner: NASDAQ :  14598 ve 16766 zirve direnç seviyesinde ters tepki verebilir. güçlü yükselişin 23029 seviyesine ilerleyerek yeni…,Sun May 29 11:26:11 +0000 2022
kriptoreal1,#Gateio borsasına özel bonus ve #GEM projelerden yararlanmak için aşağıdaki linkten üye olup id’nizi bana DM’den il… https://t.co/MvwLX6sspZ,Sat May 28 21:23:34 +0000 2022
kriptoreal1,RT @Cannrunner: Piyasa tarafında beklenti sabit olsa da gelecek toplantılarda faiz artışının desteklenmesi gibi önemli açıklamalar TRY tara…,Sat May 28 17:33:19 +0000 2022
kriptoreal1,"5 kişiye sürpriz #LUNA ödülü

2 arkadaşınızı ve rt yapmanız yeterli.

DM’ler açık olsun. 🥳🥳

#Bitcoin #Giveaway #Giveaways #LUNC #luna2",Sat May 28 13:17:42 +0000 2022
kriptoreal1,"RT @Cannrunner: EURUSD : Yükselen trend test edildi. hızlı kırılma sonrasında 1,0663 destek seviyesine düşüş hareketi beklenebilir. devamın…",Sat May 28 13:13:28 +0000 2022
kriptoreal1,"Çok güzel bir hafta sonu bizimle olsun takipçilerim. Hafta sonunun huzurunu yaşayın dostlarım. ☀️🌸
#Bitcoin #ETH #Metaverse #NFTs",Sat May 28 10:17:41 +0000 2022
kriptoreal1,"#GEM proje etkinliğimiz devam ediyor. En az 5 mükemmel projeyi sizlerle paylaşacağım.

Küçük miktarlarda büyük kaza… https://t.co/IZx7Jg1eCH",Fri May 27 20:35:40 +0000 2022
kriptoreal1,"RT @kriptoreal1: Akşam açıklıyorum dostlarım. Henüz katılmamış olan takipçilerim katılabilirler.
#bitcoin #ETH #Giveaways #Giveway #NFTGive…",Fri May 27 20:29:07 +0000 2022
kriptoreal1,"RT @Cannrunner: Bugün vip grupta neler yaptık ….
#forex #bist #borsa #BorsaIstanbul https://t.co/OJuBpEPVz2",Fri May 27 16:35:52 +0000 2022
kriptoreal1,"Akşam açıklıyorum dostlarım. Henüz katılmamış olan takipçilerim katılabilirler.
#bitcoin #ETH #Giveaways #Giveway… https://t.co/F2P1aMbFrO",Fri May 27 13:33:39 +0000 2022
kriptoreal1,@atlantikkaya @ElectraProtocol Ekip sponsor olursa düşünürüz.,Fri May 27 12:48:54 +0000 2022
kriptoreal1,RT @Cannrunner: BTCUSD : Yatay kanal hareketi devam etmektedir. 29478 destek seviyesinden gelen yükseliş hareketi 30184 direnç seviyesini g…,Fri May 27 11:09:34 +0000 2022
kriptoreal1,"Günaydın güzel takipçilerim. 🍀
Herkese hayırlı cumalar dilerim. ❤️
#Bitcoin",Fri May 27 09:38:42 +0000 2022
kriptoreal1,"5 #GEM proje etkinliğimiz devam ediyor. Aşağıdaki gateio linkinden üye olalım dostlarım.

Küçük miktarlarda büyük k… https://t.co/ooxdpSbt5C",Thu May 26 16:30:53 +0000 2022
kriptoreal1,"RT @Cannrunner: Bugün vip grupta neler oldu …. Hepsi burada …. 
#forex #bist #BORSA #BIST100Sirketler https://t.co/GQt3LIXXNv",Thu May 26 11:34:14 +0000 2022
kriptoreal1,"3 arkadaşımıza 50’şer TL vereceğim.

Sadece RT yapmanız yeter dostlarım. 

#Bitcoin #giveaway #giveaways",Thu May 26 09:16:23 +0000 2022
kriptoreal1,@SaidSai38802386 🌸🌸,Thu May 26 07:14:56 +0000 2022
kriptoreal1,"Günaydın sevgili takipçilerim ☕️☕️
Herkese mutlu ve bol bereketli bir gün dilerim. 🍀❤️ #Bitcoin",Thu May 26 07:09:17 +0000 2022
kriptoreal1,"5 #GEM proje etkinliğimiz devam ediyor. Aşağıdaki gateio linkinden üye olalım dostlarım.

Küçük miktarlarda büyük k… https://t.co/93Im9yygRI",Wed May 25 21:02:53 +0000 2022
coinmuhendisim,@Cryptoliq1 :D olayımız airdrop umut fakirin ekmeği lambo alcak paramız yok çekiliş olunca paylaştık. sanki biz bor… https://t.co/WzlNhbpi6A,Sun May 29 10:08:53 +0000 2022
coinmuhendisim,"Biz yıllardır insanlara ek gelir olması açısından airdrop ları ön satışları  whitelistleri, çekilişleri paylaşıyoru… https://t.co/WejckdEvOA",Sun May 29 09:38:17 +0000 2022
coinmuhendisim,"Paralı eğitim satanlara inat ücretsiz eğitimler yayınladığımız için bize bu saldırılar geliyor, daha da fazlası gel… https://t.co/qMaksFlBzM",Sun May 29 09:35:23 +0000 2022
coinmuhendisim,"Borsayı önermeden, sadece burada bir çekiliş var lambo airdrop diye paylaşım yaptık. Bu paylaşımı yaptığımızda twit… https://t.co/dXDbYgMQNM",Sun May 29 09:35:22 +0000 2022
coinmuhendisim,Thodex in eski ismi Koineks idi piyasanın eskileri bilir. Btcturk ve paribu dan sonra en büyük 3. Borsaydı 2018 de.… https://t.co/NluZO1ffPI,Sun May 29 09:35:22 +0000 2022
coinmuhendisim,"Sürekli kazansak, Elon Musk olurduk. 

Tweetleri silmedik o zaman bunun doğru olduğuna inanıp bizde kendimiz için y… https://t.co/w32cqO9HuF",Sun May 29 09:26:21 +0000 2022
coinmuhendisim,RT @paramuhendisim: Şunu da eklemek istiyoruz. Kendimizin yatırım yapmadığı ve kullanmadığı hiçbir şeyi sizlere anlatmıyor ve önermiyoruz.…,Fri May 27 20:25:52 +0000 2022
coinmuhendisim,"RT @paramuhendisim: 😱 StepN Son Durum | Neler Oluyor❓

🤯 Tüm Sorularınıza Cevap Vereceğimiz Canlı Yayınımız Birazdan Başlayacak

💥 Arkadaşl…",Fri May 27 20:10:04 +0000 2022
coinmuhendisim,"💥 Yeni $LUNA Geliyor 😱
🧐 Ne Yapmalıyız? Ön Satış Var Mı❓

🥳 Son Gelişmeleri Size Aktardığımız Video Yayında Beğenip… https://t.co/VYcgsVCtyf",Fri May 27 18:17:37 +0000 2022
coinmuhendisim,RT @ibrahimclp94: @coinmuhendisim Kim ulan bu düdükler sizin sayenizde şuan 65 k 370 k oldu Allah razı olsun bu bilgiler icin,Fri May 27 15:38:17 +0000 2022
coinmuhendisim,"RT @coinmuhendisim: Coin Mühendisi’ne İftira atanlarla görüşeceğiz. 
Huzurumuzu bozmak istemiyorduk fakat artık  İfşa sezonu geliyor. 
100…",Fri May 27 15:38:00 +0000 2022
coinmuhendisim,"Coin Mühendisi’ne İftira atanlarla görüşeceğiz. 
Huzurumuzu bozmak istemiyorduk fakat artık  İfşa sezonu geliyor.… https://t.co/sDLbP96Pqw",Fri May 27 15:31:22 +0000 2022
coinmuhendisim,"RT @TheBullduck: Biraz kafalar dağılsın diye, drone görüntüleri eşliğinde Vlog tadında Bahamalar'dan son video yarın 19:30'da yayında 🇧🇸

🔸…",Thu May 26 18:32:48 +0000 2022
coinmuhendisim,@KriptoFati 👀 https://t.co/61aeYK2aP4,Thu May 26 17:43:31 +0000 2022
coinmuhendisim,"RT @coinmuhendisim: 120 $SOL değerinde 6 adet nadir NFT Ödüllü #Genopets ile AMA etkinliği düzenliyoruz.

⏰26 Mayıs 18.00

🎁6 soru ödüllend…",Thu May 26 09:01:03 +0000 2022
coinmuhendisim,"ÇOK ÖNEMLİ BİR KURAL DAHA VAR !

📌 Genopets Beta Sürümüne Kayıt Ol;
https://t.co/MKoLhGam9h",Thu May 26 07:52:20 +0000 2022
coinmuhendisim,📌 You can ask up to 3 questions. Those who ask more than 3 questions will be banned and will not be able to partici… https://t.co/G1X7DzCBmI,Thu May 26 07:31:39 +0000 2022
coinmuhendisim,🎯 AMA Etkinliği https://t.co/JDDHZbTLyf grubunda gerçekleşecektir. Sorularınızı buradan İngilizce olarak sorun lütf… https://t.co/iVmyeUVLlf,Thu May 26 07:31:38 +0000 2022
coinmuhendisim,"120 $SOL değerinde 6 adet nadir NFT Ödüllü #Genopets ile AMA etkinliği düzenliyoruz.

⏰26 Mayıs 18.00

🎁6 soru ödül… https://t.co/aBqb0x29Da",Thu May 26 07:31:37 +0000 2022
coinmuhendisim,"Günaydın arkadaşlar, çok beklenen @genopets #AMA Etkinliği bugün gerçekleşecek. Kesinlikle katılın 🚀

Ödül 120-160… https://t.co/8H9YClivft",Thu May 26 06:45:51 +0000 2022
btc_magazin,@dojipto Mag coin kazandırmıyor diyen var mı ya,Sat May 28 21:32:41 +0000 2022
btc_magazin,@dojipto 😂😂,Sat May 28 21:20:38 +0000 2022
btc_magazin,@btcparadisee Benimde bodrumda 5000 dönüm arazim var satarım uygundan,Sat May 28 12:29:59 +0000 2022
btc_magazin,Hükümet pardon,Sat May 28 08:50:24 +0000 2022
btc_magazin,Vatandaşı Alkol ve sigara tüketmesin diye her hafta zam yapan devlet gibi devlet be :D,Sat May 28 08:44:42 +0000 2022
btc_magazin,@akincnr Doğum günün kutlu olsun abi nice senelere 💯,Sat May 28 07:32:25 +0000 2022
btc_magazin,@dehayesil10 :(,Fri May 27 17:52:05 +0000 2022
btc_magazin,Çok çirkin değil mi 😅 https://t.co/xV1MGhSWEe,Fri May 27 16:20:56 +0000 2022
btc_magazin,Sırayla projeleri aşağı vuruyorlar 🥵 https://t.co/KpWvERKquS,Thu May 26 20:26:11 +0000 2022
btc_magazin,@gmgiray Keşke zengin olsam 😂,Thu May 26 20:09:23 +0000 2022
btc_magazin,@btcparadisee Tutmuyorum kalmadı,Thu May 26 16:40:34 +0000 2022
btc_magazin,@SorunsalElliTon İğneler bana battı 🥲,Thu May 26 13:41:34 +0000 2022
btc_magazin,Üç ayda güzel fakirleştik,Thu May 26 13:32:56 +0000 2022
btc_magazin,Grafik atalım diyorum altlar perişan olmuş ne atacağımı bilemiyorum,Wed May 25 19:18:27 +0000 2022
btc_magazin,@_freieseele Aynen öyle,Wed May 25 19:16:59 +0000 2022
btc_magazin,DolarTL aralıktaki keskin hareketin Optimal Short Trade Entry bölgesi üzerine yerleşti. 15.88 üzerinde Doları güçlü… https://t.co/xKsOkeu4wB,Wed May 25 19:16:31 +0000 2022
btc_magazin,Ethereum tarafında itimat ettiğimiz ortalamalar aylardır gündemdeydi. Son dalgada tutunma sağlanamadı ve %36 düşüş… https://t.co/DIr1Fndis1,Wed May 25 19:15:33 +0000 2022
btc_magazin,Bu noktaya gelirse boğalar basacaktır,Wed May 25 19:14:51 +0000 2022
btc_magazin,Aralık 2018 ve Mart 2020 sert düşüşlerinde Bitcoin için dip toparlanma alanı 200 Haftalık Basit ortalama olmuştur.… https://t.co/8HmPEVUnbc,Wed May 25 19:14:26 +0000 2022
btc_magazin,"RT @kerimcalender: Değerli arkadaşlar $LUNA ve $UST dağıtımını araştırdım tekrar. Düzelterek doğru bilgileri yazıyorum.

Örnek rakam verere…",Wed May 25 17:53:24 +0000 2022
CryptoTroia ,@YunusSe62239153 Sanırım bir hafta gibi bir şey kaldı brocum,Sun May 29 12:51:55 +0000 2022
CryptoTroia ,@CoinTerbiyecis Jesus açıklanırsa bi %10’u daha var gibi sanki 👍,Sun May 29 12:50:43 +0000 2022
CryptoTroia ,"RT @oktay_saral: İstanbul'umuzun fethinin 569.yılı kutlu olsun.Bu güzel coşkuyu bugün hep birlikte yaşıyoruz.Çağ açıp çağ kapayan,kalpleri…",Sun May 29 12:47:07 +0000 2022
CryptoTroia ,@CryptOguuz 🌞🌹,Sun May 29 12:45:24 +0000 2022
CryptoTroia ,Açık konuşayım Bitcoin BUSD paritesinde 24500$’ın görülmesi beni acayip iştahlandırıyor.,Sun May 29 12:39:25 +0000 2022
CryptoTroia ,@saralailesi Tam destek sonuna kadar! @efsarialioglu,Sun May 29 12:33:36 +0000 2022
CryptoTroia ,"RT @saralailesi: Tüm akraba ve dostlarımızı destek olmaya bekliyoruz

⚽ Maç Günü 💛🖤
🏆 Spor Toto 1. Lig Play-Off Yarı Final
🆚 BB Erzurumspor…",Sun May 29 12:33:05 +0000 2022
CryptoTroia ,@kuzisatoshinin Trend takibi için elimizde çok değerli bir pırlanta olduğunu düşünüyorum? @WolfMS_,Sun May 29 11:59:14 +0000 2022
CryptoTroia ,@cenk_eken Takas :),Sun May 29 09:25:15 +0000 2022
CryptoTroia ,"Sevgili Troia ailesi, eski portföyde bulunan DODO, QTUM ve UNFI’nin ardından bu ciddi yükselişini değerlendirmek ad… https://t.co/Wyo8dULzBT",Sun May 29 08:17:09 +0000 2022
CryptoTroia ,RT @CryptoTroia: Real Madrid’e duyduğum sempati Luis Figo’nun transferiyle başlamıştı. Daha sonra Barca’nın katalan bölücüsü olduğunu öğren…,Sat May 28 20:55:54 +0000 2022
CryptoTroia ,@Emreislek @SantManukyan @ercekripto @ozlemkarakul @MuratMmturk @ernealist @kriptozeryan Başarılarınızın devamını d… https://t.co/5hvII13VA7,Sat May 28 20:42:12 +0000 2022
CryptoTroia ,@KriptoFati Fatih üründül,Sat May 28 20:17:43 +0000 2022
CryptoTroia ,"Bitcoin’in yükselişleri Real Madrid hücumları gibiyken, düşüşleri Liverpool hücumları gibi oluyor.",Sat May 28 20:13:36 +0000 2022
CryptoTroia ,@umutak47shawty Bu açıdan bakmamıştım :D,Sat May 28 19:29:54 +0000 2022
CryptoTroia ,"@umutak47shawty Şampiyonlar ligi finali izlemeyenler şu an barbie giydirmece oynuyorlar. Linki aşağı bırakıyorum:

https://t.co/y0QgwdXeaT",Sat May 28 19:26:10 +0000 2022
CryptoTroia ,"MEXC Özel - Luna (LUNA) Alım Satım Yarışması - 15.000 USDT Kazanma Şansı!

Etkinlik hakkında bütün detaylar 👇… https://t.co/IpmBCNH2FV",Sat May 28 19:14:40 +0000 2022
CryptoTroia ,Real Madrid’e duyduğum sempati Luis Figo’nun transferiyle başlamıştı. Daha sonra Barca’nın katalan bölücüsü olduğun… https://t.co/66766Gvwq4,Sat May 28 19:11:55 +0000 2022
CryptoTroia ,@BTC_USDT_LTC Kim abi bu “abimiz” :),Sat May 28 18:27:33 +0000 2022
CryptoTroia ,@0xbakic @ProfesorTurkmen Hangimizi? :),Sat May 28 18:26:26 +0000 2022
kripto_expert,"3 Hafta önce olacakları önceden gören kardeşimize selam olsun helal olsun valla, Bu diğer stable coinlerede çok dik… https://t.co/GS8jRINpgx",Wed May 11 22:29:19 +0000 2022
kripto_expert,"Katılıyorum .
1. Elon
2.Saylor ... https://t.co/ln28ZLHXjl",Mon Apr 11 22:16:45 +0000 2022
kripto_expert,"1 Kişiye 100Tl 
(Zaman 2 Saat)
Tek Yapmanız Gereken Bu Twiti Beğenmek Ve Telegram Kullanıcı Adını Yoruma Yazmak...",Sat Feb 12 20:12:38 +0000 2022
kripto_expert,"RT @CryptoTroia: İçerisinde epey yüklü bakiyemin bulunduğu Binance hesabım kilitlendi.

Durumun ivedilikle çözülmesini bekliyorum. Benim gi…",Mon Jan 17 23:31:07 +0000 2022
kripto_expert,"Gittikçe popüler olmaya devam ediyor, biz 2 ay önce paylaşmıştık siz birde 2022 de görün 😍 #ceekusdt #CEEKVR https://t.co/oXrq0Zzz82",Mon Dec 27 20:44:14 +0000 2021
kripto_expert,On Numara Sepet @YusufAlemdars Keydeyim bende 👍👍👍 https://t.co/cxuIvwmVsl,Fri Dec 17 15:08:49 +0000 2021
kripto_expert,#Metaverse demişken #CEEK şöyle 0.30$ civarına gerilese de daha ekleme yapsak yaw :),Sat Dec 11 12:48:30 +0000 2021
kripto_expert,2021 Yılının başından bu yana en kötü proje bile min 2x-3x yaptı çoğu projeler uzaya çıktı bence piyasa çok pahalandı.,Sat Dec 11 12:38:17 +0000 2021
kripto_expert,Daha 1 ay önce herkes Mega Boğa diyordu :) Yüz binlerce abonesi olan kanallar vs 2021 Bitmeden Btc 100k 150k görece… https://t.co/RCt5CSotDe,Sat Dec 11 12:37:02 +0000 2021
kripto_expert,Bugün Telegram grubumuzda paylaştığımız coin 3x yaptı. Kısa vadede kazanmak istiyorsanız telegram grubumuza ücretsi… https://t.co/0X4Iv3pSNK,Sat Oct 23 15:52:08 +0000 2021
kripto_expert,@yunuscansii Pancake de Hotbitte kral,Tue Oct 19 09:09:23 +0000 2021
kripto_expert,@KriptoFati Bende girdim 40 tan hadi bakalım 🤗,Thu May 28 12:15:32 +0000 2020
WolfMS_,@ortradee Mümkün 🤝,Sun May 29 13:11:09 +0000 2022
WolfMS_,@Murad09870905 Tam tersi bro. Düşüşten sonra pariteler güçlü yükselişler yapacaktır. HTF’de bounce kısacası. Bu bil… https://t.co/HDDFfVf9n5,Sun May 29 13:10:55 +0000 2022
WolfMS_,"Yeşil kutu işlem tarihinde YO, şu an PYO olan seviyede fiyatın karşılaştığı alımların karşılaştırılması bile bir gö… https://t.co/qhUjvFzErW",Sun May 29 12:55:16 +0000 2022
WolfMS_,@CryptoTroia @kuzisatoshinin 👑❤️,Sun May 29 12:01:14 +0000 2022
WolfMS_,@PeritesyumPA 👏,Sun May 29 11:50:24 +0000 2022
WolfMS_,"@omerdemircrypto @denizbasilgann @amnesianela Bro burada mevzu haklılık değil ki. Yaklaşımının doğru olmaması.

Kar… https://t.co/ULvzPvjbDc",Sun May 29 11:29:20 +0000 2022
WolfMS_,@omerdemircrypto @denizbasilgann @amnesianela Ömer ikidir benzer muhabbette seni görüyorum. İtham ettiğin kişiler b… https://t.co/c9ES2z6ZsR,Sun May 29 11:16:06 +0000 2022
WolfMS_,@traderavcii https://t.co/yiwFwkxcbV,Sat May 28 22:45:32 +0000 2022
WolfMS_,@eygnthebender Çok matah bir şey değil bro. Sen bakma bana ben eğlencesine atıyorum. Sen 15min’den aşağı inme. Yüks… https://t.co/TYcHmq94za,Sat May 28 22:28:08 +0000 2022
WolfMS_,Haftaya falan kapatırım herhalde bu pozisyonu. 1min grafikte 100 dolarlık alanda da swing trade atmadık demeyiz. https://t.co/VTh7zi5vEv,Sat May 28 22:08:57 +0000 2022
WolfMS_,Akıllı ol @cz_binance https://t.co/CMuGoPnT40,Sat May 28 17:12:20 +0000 2022
WolfMS_,"@PeritesyumPA :) hayır bro, bugün işlem almadım.",Sat May 28 16:58:12 +0000 2022
WolfMS_,"@haksoy06 Bu WR’leri olanaksız görenlere öğrenci olarak iyi bir örneksin. Tebrikler.

Birçoğunuz çok daha iyi olacaksınız.",Sat May 28 07:42:33 +0000 2022
WolfMS_,"Uzun yoldan geldim ancak kısa bir not düşüp öyle günü kapatayım.

Mevcut yatay seyir sadece LTF için önemli. Henüz… https://t.co/JJWJLJZ1rG",Fri May 27 21:56:18 +0000 2022
